/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_4_6_32_8_857790
Epoch 0, Avg Train Loss: 7.7420, Avg Validation Loss: 6.9753
Epoch 1, Avg Train Loss: 6.3210, Avg Validation Loss: 5.8490
Epoch 2, Avg Train Loss: 5.4215, Avg Validation Loss: 5.1400
Epoch 3, Avg Train Loss: 4.8457, Avg Validation Loss: 4.6694
Epoch 4, Avg Train Loss: 4.4655, Avg Validation Loss: 4.3479
Epoch 5, Avg Train Loss: 4.1882, Avg Validation Loss: 4.0951
Epoch 6, Avg Train Loss: 3.9603, Avg Validation Loss: 3.8806
Epoch 7, Avg Train Loss: 3.7668, Avg Validation Loss: 3.7035
Epoch 8, Avg Train Loss: 3.6095, Avg Validation Loss: 3.5622
Epoch 9, Avg Train Loss: 3.4873, Avg Validation Loss: 3.4536
Epoch 10, Avg Train Loss: 3.3936, Avg Validation Loss: 3.3697
Epoch 11, Avg Train Loss: 3.3207, Avg Validation Loss: 3.3026
Epoch 12, Avg Train Loss: 3.2645, Avg Validation Loss: 3.2485
Epoch 13, Avg Train Loss: 3.2163, Avg Validation Loss: 3.2035
Epoch 14, Avg Train Loss: 3.1753, Avg Validation Loss: 3.1646
Epoch 15, Avg Train Loss: 3.1419, Avg Validation Loss: 3.1311
Epoch 16, Avg Train Loss: 3.1117, Avg Validation Loss: 3.1024
Epoch 17, Avg Train Loss: 3.0865, Avg Validation Loss: 3.0772
Epoch 18, Avg Train Loss: 3.0629, Avg Validation Loss: 3.0553
Epoch 19, Avg Train Loss: 3.0429, Avg Validation Loss: 3.0362
Epoch 20, Avg Train Loss: 3.0243, Avg Validation Loss: 3.0191
Epoch 21, Avg Train Loss: 3.0091, Avg Validation Loss: 3.0041
Epoch 22, Avg Train Loss: 2.9961, Avg Validation Loss: 2.9906
Epoch 23, Avg Train Loss: 2.9838, Avg Validation Loss: 2.9787
Epoch 24, Avg Train Loss: 2.9735, Avg Validation Loss: 2.9681
Epoch 25, Avg Train Loss: 2.9633, Avg Validation Loss: 2.9593
Epoch 26, Avg Train Loss: 2.9545, Avg Validation Loss: 2.9507
Epoch 27, Avg Train Loss: 2.9472, Avg Validation Loss: 2.9434
Epoch 28, Avg Train Loss: 2.9393, Avg Validation Loss: 2.9366
Epoch 29, Avg Train Loss: 2.9332, Avg Validation Loss: 2.9307
Epoch 30, Avg Train Loss: 2.9281, Avg Validation Loss: 2.9254
Epoch 31, Avg Train Loss: 2.9237, Avg Validation Loss: 2.9206
Epoch 32, Avg Train Loss: 2.9195, Avg Validation Loss: 2.9165
Epoch 33, Avg Train Loss: 2.9143, Avg Validation Loss: 2.9132
Epoch 34, Avg Train Loss: 2.9114, Avg Validation Loss: 2.9101
Epoch 35, Avg Train Loss: 2.9077, Avg Validation Loss: 2.9070
Epoch 36, Avg Train Loss: 2.9043, Avg Validation Loss: 2.9042
Epoch 37, Avg Train Loss: 2.9017, Avg Validation Loss: 2.9014
Epoch 38, Avg Train Loss: 2.8997, Avg Validation Loss: 2.8991
Epoch 39, Avg Train Loss: 2.8972, Avg Validation Loss: 2.8966
Epoch 40, Avg Train Loss: 2.8949, Avg Validation Loss: 2.8948
Epoch 41, Avg Train Loss: 2.8924, Avg Validation Loss: 2.8921
Epoch 42, Avg Train Loss: 2.8906, Avg Validation Loss: 2.8903
Epoch 43, Avg Train Loss: 2.8888, Avg Validation Loss: 2.8880
Epoch 44, Avg Train Loss: 2.8875, Avg Validation Loss: 2.8863
Epoch 45, Avg Train Loss: 2.8842, Avg Validation Loss: 2.8848
Epoch 46, Avg Train Loss: 2.8820, Avg Validation Loss: 2.8831
Epoch 47, Avg Train Loss: 2.8799, Avg Validation Loss: 2.8812
Epoch 48, Avg Train Loss: 2.8779, Avg Validation Loss: 2.8798
Epoch 49, Avg Train Loss: 2.8768, Avg Validation Loss: 2.8781
Epoch 50, Avg Train Loss: 2.8748, Avg Validation Loss: 2.8764
Epoch 51, Avg Train Loss: 2.8743, Avg Validation Loss: 2.8749
Epoch 52, Avg Train Loss: 2.8723, Avg Validation Loss: 2.8739
Epoch 53, Avg Train Loss: 2.8708, Avg Validation Loss: 2.8721
Epoch 54, Avg Train Loss: 2.8690, Avg Validation Loss: 2.8707
Epoch 55, Avg Train Loss: 2.8674, Avg Validation Loss: 2.8690
Epoch 56, Avg Train Loss: 2.8659, Avg Validation Loss: 2.8689
Epoch 57, Avg Train Loss: 2.8649, Avg Validation Loss: 2.8669
Epoch 58, Avg Train Loss: 2.8641, Avg Validation Loss: 2.8662
Epoch 59, Avg Train Loss: 2.8625, Avg Validation Loss: 2.8644
Epoch 60, Avg Train Loss: 2.8622, Avg Validation Loss: 2.8633
Epoch 61, Avg Train Loss: 2.8612, Avg Validation Loss: 2.8625
Epoch 62, Avg Train Loss: 2.8601, Avg Validation Loss: 2.8619
Epoch 63, Avg Train Loss: 2.8592, Avg Validation Loss: 2.8610
Epoch 64, Avg Train Loss: 2.8574, Avg Validation Loss: 2.8598
Epoch 65, Avg Train Loss: 2.8576, Avg Validation Loss: 2.8591
Epoch 66, Avg Train Loss: 2.8571, Avg Validation Loss: 2.8581
Epoch 67, Avg Train Loss: 2.8556, Avg Validation Loss: 2.8580
Epoch 68, Avg Train Loss: 2.8549, Avg Validation Loss: 2.8567
Epoch 69, Avg Train Loss: 2.8538, Avg Validation Loss: 2.8562
Epoch 70, Avg Train Loss: 2.8539, Avg Validation Loss: 2.8553
Epoch 71, Avg Train Loss: 2.8531, Avg Validation Loss: 2.8552
Epoch 72, Avg Train Loss: 2.8524, Avg Validation Loss: 2.8541
Epoch 73, Avg Train Loss: 2.8513, Avg Validation Loss: 2.8540
Epoch 74, Avg Train Loss: 2.8520, Avg Validation Loss: 2.8538
Epoch 75, Avg Train Loss: 2.8508, Avg Validation Loss: 2.8537
Epoch 76, Avg Train Loss: 2.8508, Avg Validation Loss: 2.8529
Epoch 77, Avg Train Loss: 2.8509, Avg Validation Loss: 2.8516
Epoch 78, Avg Train Loss: 2.8499, Avg Validation Loss: 2.8517
Epoch 79, Avg Train Loss: 2.8491, Avg Validation Loss: 2.8514
Epoch 80, Avg Train Loss: 2.8492, Avg Validation Loss: 2.8514
Epoch 81, Avg Train Loss: 2.8490, Avg Validation Loss: 2.8507
Epoch 82, Avg Train Loss: 2.8489, Avg Validation Loss: 2.8505
Epoch 83, Avg Train Loss: 2.8482, Avg Validation Loss: 2.8501
Epoch 84, Avg Train Loss: 2.8480, Avg Validation Loss: 2.8505
Epoch 85, Avg Train Loss: 2.8474, Avg Validation Loss: 2.8497
Epoch 86, Avg Train Loss: 2.8473, Avg Validation Loss: 2.8490
Epoch 87, Avg Train Loss: 2.8476, Avg Validation Loss: 2.8495
Epoch 88, Avg Train Loss: 2.8468, Avg Validation Loss: 2.8488
Epoch 89, Avg Train Loss: 2.8471, Avg Validation Loss: 2.8488
Epoch 90, Avg Train Loss: 2.8459, Avg Validation Loss: 2.8486
Epoch 91, Avg Train Loss: 2.8464, Avg Validation Loss: 2.8492
Epoch 92, Avg Train Loss: 2.8465, Avg Validation Loss: 2.8480
Epoch 93, Avg Train Loss: 2.8453, Avg Validation Loss: 2.8491
Epoch 94, Avg Train Loss: 2.8455, Avg Validation Loss: 2.8484
Epoch 95, Avg Train Loss: 2.8451, Avg Validation Loss: 2.8479
Epoch 96, Avg Train Loss: 2.8448, Avg Validation Loss: 2.8489
Epoch 97, Avg Train Loss: 2.8446, Avg Validation Loss: 2.8470
Epoch 98, Avg Train Loss: 2.8447, Avg Validation Loss: 2.8477
Epoch 99, Avg Train Loss: 2.8446, Avg Validation Loss: 2.8469
Epoch 100, Avg Train Loss: 2.8444, Avg Validation Loss: 2.8484
Epoch 101, Avg Train Loss: 2.8438, Avg Validation Loss: 2.8468
Epoch 102, Avg Train Loss: 2.8438, Avg Validation Loss: 2.8483
Epoch 103, Avg Train Loss: 2.8439, Avg Validation Loss: 2.8466
Epoch 104, Avg Train Loss: 2.8444, Avg Validation Loss: 2.8474
Epoch 105, Avg Train Loss: 2.8440, Avg Validation Loss: 2.8461
Epoch 106, Avg Train Loss: 2.8428, Avg Validation Loss: 2.8464
Epoch 107, Avg Train Loss: 2.8430, Avg Validation Loss: 2.8468
Epoch 108, Avg Train Loss: 2.8430, Avg Validation Loss: 2.8462
Epoch 109, Avg Train Loss: 2.8426, Avg Validation Loss: 2.8469
Epoch 110, Avg Train Loss: 2.8428, Avg Validation Loss: 2.8481
Epoch 111, Avg Train Loss: 2.8430, Avg Validation Loss: 2.8460
Epoch 112, Avg Train Loss: 2.8421, Avg Validation Loss: 2.8462
Epoch 113, Avg Train Loss: 2.8428, Avg Validation Loss: 2.8471
Epoch 114, Avg Train Loss: 2.8420, Avg Validation Loss: 2.8458
Epoch 115, Avg Train Loss: 2.8419, Avg Validation Loss: 2.8452
Epoch 116, Avg Train Loss: 2.8422, Avg Validation Loss: 2.8466
Epoch 117, Avg Train Loss: 2.8422, Avg Validation Loss: 2.8470
Epoch 118, Avg Train Loss: 2.8419, Avg Validation Loss: 2.8463
Epoch 119, Avg Train Loss: 2.8429, Avg Validation Loss: 2.8449
Epoch 120, Avg Train Loss: 2.8419, Avg Validation Loss: 2.8456
Epoch 121, Avg Train Loss: 2.8412, Avg Validation Loss: 2.8451
Epoch 122, Avg Train Loss: 2.8415, Avg Validation Loss: 2.8461
Epoch 123, Avg Train Loss: 2.8416, Avg Validation Loss: 2.8450
Epoch 124, Avg Train Loss: 2.8417, Avg Validation Loss: 2.8481
Epoch 125, Avg Train Loss: 2.8409, Avg Validation Loss: 2.8464
Epoch 126, Avg Train Loss: 2.8406, Avg Validation Loss: 2.8456
Epoch 127, Avg Train Loss: 2.8409, Avg Validation Loss: 2.8459
Epoch 128, Avg Train Loss: 2.8415, Avg Validation Loss: 2.8500
Early stopping triggered
Best model loaded successfully.
KL divergence saved successfully.
KL divergence saved successfully.
