/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_3_4_64_8_857771
Epoch 0, Avg Train Loss: 13.4265, Avg Validation Loss: 10.9314
Epoch 1, Avg Train Loss: 9.0777, Avg Validation Loss: 7.5307
Epoch 2, Avg Train Loss: 6.5052, Avg Validation Loss: 5.6308
Epoch 3, Avg Train Loss: 5.0960, Avg Validation Loss: 4.5873
Epoch 4, Avg Train Loss: 4.2786, Avg Validation Loss: 3.9484
Epoch 5, Avg Train Loss: 3.7595, Avg Validation Loss: 3.5531
Epoch 6, Avg Train Loss: 3.4527, Avg Validation Loss: 3.3276
Epoch 7, Avg Train Loss: 3.2834, Avg Validation Loss: 3.1991
Epoch 8, Avg Train Loss: 3.1865, Avg Validation Loss: 3.1229
Epoch 9, Avg Train Loss: 3.1229, Avg Validation Loss: 3.0769
Epoch 10, Avg Train Loss: 3.0829, Avg Validation Loss: 3.0450
Epoch 11, Avg Train Loss: 3.0542, Avg Validation Loss: 3.0231
Epoch 12, Avg Train Loss: 3.0325, Avg Validation Loss: 3.0067
Epoch 13, Avg Train Loss: 3.0181, Avg Validation Loss: 2.9942
Epoch 14, Avg Train Loss: 3.0071, Avg Validation Loss: 2.9839
Epoch 15, Avg Train Loss: 2.9972, Avg Validation Loss: 2.9745
Epoch 16, Avg Train Loss: 2.9871, Avg Validation Loss: 2.9662
Epoch 17, Avg Train Loss: 2.9794, Avg Validation Loss: 2.9589
Epoch 18, Avg Train Loss: 2.9715, Avg Validation Loss: 2.9522
Epoch 19, Avg Train Loss: 2.9658, Avg Validation Loss: 2.9458
Epoch 20, Avg Train Loss: 2.9585, Avg Validation Loss: 2.9400
Epoch 21, Avg Train Loss: 2.9522, Avg Validation Loss: 2.9342
Epoch 22, Avg Train Loss: 2.9456, Avg Validation Loss: 2.9290
Epoch 23, Avg Train Loss: 2.9396, Avg Validation Loss: 2.9237
Epoch 24, Avg Train Loss: 2.9353, Avg Validation Loss: 2.9193
Epoch 25, Avg Train Loss: 2.9299, Avg Validation Loss: 2.9143
Epoch 26, Avg Train Loss: 2.9255, Avg Validation Loss: 2.9102
Epoch 27, Avg Train Loss: 2.9204, Avg Validation Loss: 2.9058
Epoch 28, Avg Train Loss: 2.9168, Avg Validation Loss: 2.9020
Epoch 29, Avg Train Loss: 2.9129, Avg Validation Loss: 2.8987
Epoch 30, Avg Train Loss: 2.9104, Avg Validation Loss: 2.8958
Epoch 31, Avg Train Loss: 2.9058, Avg Validation Loss: 2.8932
Epoch 32, Avg Train Loss: 2.9037, Avg Validation Loss: 2.8903
Epoch 33, Avg Train Loss: 2.9014, Avg Validation Loss: 2.8881
Epoch 34, Avg Train Loss: 2.8977, Avg Validation Loss: 2.8852
Epoch 35, Avg Train Loss: 2.8955, Avg Validation Loss: 2.8833
Epoch 36, Avg Train Loss: 2.8931, Avg Validation Loss: 2.8810
Epoch 37, Avg Train Loss: 2.8909, Avg Validation Loss: 2.8787
Epoch 38, Avg Train Loss: 2.8889, Avg Validation Loss: 2.8769
Epoch 39, Avg Train Loss: 2.8867, Avg Validation Loss: 2.8748
Epoch 40, Avg Train Loss: 2.8848, Avg Validation Loss: 2.8729
Epoch 41, Avg Train Loss: 2.8832, Avg Validation Loss: 2.8717
Epoch 42, Avg Train Loss: 2.8815, Avg Validation Loss: 2.8700
Epoch 43, Avg Train Loss: 2.8790, Avg Validation Loss: 2.8687
Epoch 44, Avg Train Loss: 2.8779, Avg Validation Loss: 2.8668
Epoch 45, Avg Train Loss: 2.8770, Avg Validation Loss: 2.8663
Epoch 46, Avg Train Loss: 2.8754, Avg Validation Loss: 2.8645
Epoch 47, Avg Train Loss: 2.8742, Avg Validation Loss: 2.8635
Epoch 48, Avg Train Loss: 2.8733, Avg Validation Loss: 2.8623
Epoch 49, Avg Train Loss: 2.8726, Avg Validation Loss: 2.8612
Epoch 50, Avg Train Loss: 2.8707, Avg Validation Loss: 2.8607
Epoch 51, Avg Train Loss: 2.8693, Avg Validation Loss: 2.8597
Epoch 52, Avg Train Loss: 2.8690, Avg Validation Loss: 2.8589
Epoch 53, Avg Train Loss: 2.8683, Avg Validation Loss: 2.8575
Epoch 54, Avg Train Loss: 2.8662, Avg Validation Loss: 2.8575
Epoch 55, Avg Train Loss: 2.8667, Avg Validation Loss: 2.8564
Epoch 56, Avg Train Loss: 2.8650, Avg Validation Loss: 2.8560
Epoch 57, Avg Train Loss: 2.8644, Avg Validation Loss: 2.8546
Epoch 58, Avg Train Loss: 2.8634, Avg Validation Loss: 2.8541
Epoch 59, Avg Train Loss: 2.8627, Avg Validation Loss: 2.8529
Epoch 60, Avg Train Loss: 2.8623, Avg Validation Loss: 2.8526
Epoch 61, Avg Train Loss: 2.8612, Avg Validation Loss: 2.8518
Epoch 62, Avg Train Loss: 2.8607, Avg Validation Loss: 2.8509
Epoch 63, Avg Train Loss: 2.8598, Avg Validation Loss: 2.8503
Epoch 64, Avg Train Loss: 2.8594, Avg Validation Loss: 2.8505
